,Unnamed: 0,image_id,planting_date,genotype,treatment,pistil_area,pistil_circularity,bbox,segm,confidence,center_x,center_y,perimeter_intersect,possible_overlap,scan_position,scan_angle,plant_id,total_scans_for_sample,y_pos_all_overlapped,y_pos_all_overlapped_len_standardized
3249,16,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0400000008.jpg,late_planting,gt1ra3tb1,no_treatment,2851,0.8400909590265199,[[316.7362  150.5939  370.30188 225.9647 ]],"{'size': [672, 1008], 'counts': b'_k`6=`d06K5K4L4M2N4K5M2M4L5K3N3L2N4L3N0O100O100000001O01O001O001O1N2O001O001O1O1O1O1O1O0M4N2O1N3M2N2M4J7K3N5H]`R='}",0.9414561,343.5,482.5,False,False,4,8,/447-8,8,2146.5,0.3548280423280423
3250,17,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0400000008.jpg,late_planting,gt1ra3tb1,no_treatment,2590,0.8087303264460741,[[342.86902  74.55403 395.18262 146.0456 ]],"{'size': [672, 1008], 'counts': b'TkQ7a0Yd0;B<K4L4L4M2N2O1N2O1O1O1O1O100O1O0010O00010O001O010O1O1O1O1O002N1O1O1O2N1O2N1O2N1O2N2N3M2N4L4^OP\\OG]d0Kc_c<'}",0.9408788,368.0,562.0,False,False,4,8,/447-8,8,2544.0,0.4206349206349206
3251,20,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0400000008.jpg,late_planting,gt1ra3tb1,no_treatment,3110,0.7842158378690228,[[291.41388 195.64659 356.722   277.7197 ]],"{'size': [672, 1008], 'counts': b'c^R6a0\\d08I6K4L4L3M3N2M3N001O1N2O1O001O1O1O1O1O100O001O1O011N1000O01000000O1000O01000O011N2N1O1O1O1O1O002N1O1O2N2M2C>F:G:Hin\\='}",0.9138927,324.5,434.0,False,False,4,8,/447-8,8,1904.0,0.3148148148148148
3252,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,2229,0.8422187299667102,[[415.61435   20.827766 460.0245    85.97492 ]],"{'size': [672, 1008], 'counts': b'dQa8b0Xd09J6J6K4L3N2M3N2M2O1O1O2N1O1O100O10000000000O100001O00000O101O1N1O2M3N2N2M3K6@Z\\O_Okc0;\\\\O_Oic0=a0HnWX;'}",0.97880405,437.0,618.5,False,False,5,8,/447-8,8,3445.0,0.5696097883597884
3253,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,1935,0.837755280481339,[[387.07953 205.8089  430.99054 270.22885]],"{'size': [672, 1008], 'counts': b'bkn7:_d09K5L4L3N3M2N2N2O1N1N3M2N3M201N1O1O101N10000O100000O10O10O1O1O1N2N2N3M2N4M2M4L6I5K8DU^j;'}",0.9735135,409.0,433.5,False,False,5,8,/447-8,8,2335.0,0.3860780423280423
3254,4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,2508,0.8473941146959881,[[287.1524  291.6926  335.37366 364.07672]],"{'size': [672, 1008], 'counts': b'lYm5=[d0`0E6K5K4M2M4M2N3M2O2N100O100O1O1O1O00001O000010O001O001O010O1N101O1O1O1O1O1N2N2N2N3M2L6J7Bd0]OnZi='}",0.9721778,311.0,343.0,False,False,5,8,/447-8,8,1792.0,0.2962962962962963
3255,5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,1898,0.8960017843324085,[[304.62677   0.      348.04684  52.94603]],"{'size': [672, 1008], 'counts': b'^UX67dd0;G8I5K4M2O3L2O2N2N1O1O2N001O001O0000000000000000O1000000000001O0O2O1N2O1N2N2M4M4L6IaSa='}",0.9710877,326.0,646.5,True,False,5,8,/447-8,8,3613.0,0.5973875661375662
3256,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,3131,0.8258794698433797,[[432.67053 292.14648 481.9422  376.67807]],"{'size': [672, 1008], 'counts': b'__l8k0mc0:G9K5K4M4L4L4M1O1O2N1O1O1O100O1O1O10000O100O1000000000O101M2O1N3N1N2O1N3N2N2N2M3N3L4M3L4L5K8H`0ZOjkh:'}",0.9693531,457.0,336.5,False,False,5,8,/447-8,8,1753.0,0.2898478835978836
3257,7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,2082,0.8988366019933759,[[398.79706 355.94678 447.23672 416.67   ]],"{'size': [672, 1008], 'counts': b'ekV8=`d0<F8G6K4L2N2O1N2O0O2O001N10000O101O000000000O10O10000O1O1O2M2O1O2M2O2N2N2N2N2N2N2N3M2N3M3L5JYi_;'}",0.9606377,423.0,285.0,False,False,5,8,/447-8,8,1444.0,0.2387566137566137
3258,8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,1592,0.8373571043568685,[[309.5209  140.8809  348.7131  201.30316]],"{'size': [672, 1008], 'counts': b'Qc[6;`d09I7I5L4M4L3N2N2N1O101N1O0010O001O001O001O001O001O1O001O1O2N1O1O1O2N2M3L7Hgn`='}",0.95800596,328.5,500.0,False,False,5,8,/447-8,8,2734.0,0.4520502645502645
3259,9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,2257,0.7894848067241883,[[372.95883  61.85692 414.78098 139.67311]],"{'size': [672, 1008], 'counts': b'mUf7>^d0>_O8M2O2M5L2N2N3M3M8H3M2N2O0O100O1000000O1000O1O1O2N100O2O0O2N2M3N2M3K5J8K7AhgU<'}",0.9553744,394.0,570.0,False,False,5,8,/447-8,8,3154.0,0.521494708994709
3260,11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,2576,0.8246651538415953,[[359.3326  175.07297 407.61896 251.51083]],"{'size': [672, 1008], 'counts': b'V^\\7Q1oc04K4M2M3N1N3M2N1O2N1O2N1N3M21O01O00001O000O1O1O100O1000000001O00001N1M4N2N1O2M3M3G9I8E;K5JPlZ<'}",0.94450235,382.5,456.0,False,False,5,8,/447-8,8,2470.0,0.4083994708994709
3261,15,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,2508,0.8193547356802248,[[325.79868 277.7931  380.1792  343.3343 ]],"{'size': [672, 1008], 'counts': b'\\Wf67dd0?D4L3N1O2M4N0O2N5L3L4L3N3M1N3N1O00000001O001O1O001O1O1O001O0000001O0000001O0O2O1O1O1O2N1O2N2N2N1N3O1N4IZ_l<'}",0.93238497,352.0,360.0,False,False,5,8,/447-8,8,1894.0,0.3131613756613756
3262,16,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,2756,0.8502490385845023,[[313.76358 354.60834 376.31143 422.4074 ]],"{'size': [672, 1008], 'counts': b'mR_6<]d0<I5K3M4L3M3N2N3N1N2N2O1N2O2N1O0010O010O010O00010O001O001O0O2O1O001O1O001O1O1O001O1O1O1O1O1O100O1O1O2N1O1N2O1N3M2N2M4K5Em[n<'}",0.9225263,345.0,282.5,False,False,5,8,/447-8,8,1429.0,0.236276455026455
3263,17,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,1630,0.8839409326678497,[[357.54965  89.23818 396.5709  148.10573]],"{'size': [672, 1008], 'counts': b']f[7e0Xd07J5L2M2O2M3N2N101N2O1N101N10001O000010O001O001O1O1O1O1O1O1N2O1N3M4L:F3LZ`a<'}",0.9220477,377.0,552.5,False,False,5,8,/447-8,8,3049.0,0.5041335978835979
3264,19,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0500000008.jpg,late_planting,gt1ra3tb1,no_treatment,1667,0.8740591227187164,[[385.73495 300.83502 424.33405 359.25586]],"{'size': [672, 1008], 'counts': b'\\Yn7=\\d0;H6K6L2M3N2M3N1O1O2N1O100O1O10000O10000000000001O001N2O1N2N3M3M4J7J4K7Hnmn;'}",0.91439784,405.0,341.0,False,False,5,8,/447-8,8,1780.0,0.2943121693121693
3265,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,2272,0.8497868768298137,[[409.5828  167.65721 455.31366 233.47621]],"{'size': [672, 1008], 'counts': b'iW]8g0Ud08J5K5K4M3M2O1N3N1O1O1O2N001N101N100O100001O00001O1O001O1O1O001O001O2N1N3M3M6I5J7I8I8Gd[[;'}",0.9851504,431.5,471.5,False,False,6,8,/447-8,8,3034.5,0.5016534391534392
3266,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,2103,0.8633855432482654,[[440.52176 172.52165 485.78864 235.65247]],"{'size': [672, 1008], 'counts': b'XcQ9f0Vd05M3M4M1N3N4L4L1O2N2O0O1O1O100O1O100O100O10000O1O1O1000000001O1N2N3M2N3M2N2N3J5K6L6I>[OnPg:'}",0.9841727,462.5,468.0,False,False,6,8,/447-8,8,3010.0,0.4976851851851852
3267,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,1911,0.867627697888801,[[306.32812 137.07887 350.95514 198.41234]],"{'size': [672, 1008], 'counts': b'ocY64fd0a0C8G5L4M3M3M3N1N2O1O2M101O0010O010O000000001O00001O1N2O1O1N3N2N1O1N2O1N2O1N2N4L4L4L5Ifo^='}",0.97712904,328.5,503.0,False,False,6,8,/447-8,8,3255.0,0.5381944444444444
3268,8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,2650,0.8602329449671846,[[376.6406  265.6769  423.89157 343.34106]],"{'size': [672, 1008], 'counts': b'Ufg7l0oc06M3N5J4M3M2N2N102L4N1N2N2N2O1N1O1O1O100O10000001O1O001O1N101N2O1M3N3M2N2N2N2N3M2N2M4K5K6I;Bjnn;'}",0.9620343,400.0,367.0,False,False,6,8,/447-8,8,2303.0,0.380787037037037
3269,10,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,1437,0.7649979025581373,[[309.19852   46.102955 354.4788    99.11733 ]],"{'size': [672, 1008], 'counts': b'e_[6:cd0<G2M3N2N2N1O2N2N1O1O1O2O0O002N001O10O010O010O1O100O1O2N2N003N2M1O1O2N1O1O3M3L3N8GX]^='}",0.9503428,330.5,598.5,False,False,6,8,/447-8,8,3923.5,0.6486441798941799
3270,11,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,1413,0.8304364733366529,[[315.84174 296.12558 353.9724  352.64044]],"{'size': [672, 1008], 'counts': b'iZ`6g0Ud07F9L3O2N100O1O1O010O001O010O01O01O01O1O0O2O1O001O1N2N2O2M3M2N4L4J8I9Ee`]='}",0.9496054,334.5,346.5,False,False,6,8,/447-8,8,2159.5,0.3569775132275132
3271,12,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,1634,0.8912978019570087,[[356.50607 310.0393  400.32864 363.69016]],"{'size': [672, 1008], 'counts': b'[cZ77dd0:H5L4L4L3N2N3M3M3M2O1N101O1O001O0001O00001O001O001O0O2O1O0O2N2O1N3M2O2M4L3M3L4M3L3Lbe^<'}",0.93413574,378.0,336.0,False,False,6,8,/447-8,8,2086.0,0.3449074074074074
3272,15,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0600000008.jpg,late_planting,gt1ra3tb1,no_treatment,3132,0.7777621651003193,[[352.68552  30.80135 409.2708  106.23773]],"{'size': [672, 1008], 'counts': b'`fW7:dd0a0A6I3N3L2O001O4L1O5K0i\\O^NPc0b1P]O^NPc0c1o\\O^NPc0c1n\\O^NRc0i1O0O100O1O1O100O100O1000000O1000000O100000000O11O0O100O2O1M201N2N3N1N3M3L4J7H9F=BXQY<'}",0.8972658,380.5,602.5,False,False,6,8,/447-8,8,3951.5,0.6532738095238095
3273,0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0700000008.jpg,late_planting,gt1ra3tb1,no_treatment,2268,0.8546789045857568,[[357.35855 169.49023 403.0504  240.1995 ]],"{'size': [672, 1008], 'counts': b'Qi[7a0]d07I7I6J4M3L3N2M4M2N2N1O2N1O101O1O0001O10O01O010O001O001O001O1N101N2N2N2O1N2O4K5L4K4L:E_j\\<'}",0.989202,380.5,466.5,False,False,7,8,/447-8,8,3466.0,0.5730820105820106
3274,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0700000008.jpg,late_planting,gt1ra3tb1,no_treatment,1943,0.8602954724896258,[[343.8674  372.7739  386.20978 436.06155]],"{'size': [672, 1008], 'counts': b'Y^S7g0Vd08I4M3L5L2M4M2N2M2O2O1O0O2O0000000001O0000001O1O1O002N1O1O1N2O2N2M4L3M5K4K5L6IXig<'}",0.98093545,365.5,266.5,False,False,7,8,/447-8,8,1866.0,0.308531746031746
3275,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0700000008.jpg,late_planting,gt1ra3tb1,no_treatment,2164,0.7613191103852031,[[399.14526 349.61224 444.79587 425.1626 ]],"{'size': [672, 1008], 'counts': b'\\WV8>\\d0:H5L5L3L4M3N2M2O2M2O1O1N3N1O1O2M2N2N2N2N2O10O101O1N4L4L3M3M2N2N3L3N1N4L3O1N2M3N3M4L4J8GPha;'}",0.97983164,421.0,284.5,False,False,7,8,/447-8,8,2010.0,0.3323412698412698
3276,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0700000008.jpg,late_planting,gt1ra3tb1,no_treatment,2042,0.8755452330984749,[[402.4518 243.5217 446.1374 309.1583]],"{'size': [672, 1008], 'counts': b'\\\\Y8>^d08I6K5K4M3L4M3M2N2N2N2N2O1N2O0O101OO100000000000001O001O1O0O2N2N2N2L4M3L4N3K5M4J9Fga`;'}",0.9653985,424.5,395.5,False,False,7,8,/447-8,8,2898.0,0.4791666666666667
3277,7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0700000008.jpg,late_planting,gt1ra3tb1,no_treatment,2097,0.789369680629831,[[418.2557  175.99965 458.3788  250.71002]],"{'size': [672, 1008], 'counts': b'Vab82_d0g0D6J6L2N3M2O1O2M2O1O1O1O2N1O1O1O1O1O2O0O1O1O101N100O2O01N2O1O3M2N1N3N2M4L4K8ChgX;'}",0.92610407,437.5,456.5,False,False,7,8,/447-8,8,3386.0,0.5598544973544973
3278,8,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0700000008.jpg,late_planting,gt1ra3tb1,no_treatment,1527,0.8507518905183592,[[428.37698    0.       469.27277   45.291428]],"{'size': [672, 1008], 'counts': b'Xai8j0Rd07K4N1N101O1N3N1O0000000000000000000000000000000000O100M3N2M3N3M200N2N2N3J7K8GkfQ;'}",0.91561586,448.5,650.0,True,False,7,8,/447-8,8,4934.0,0.8158068783068783
3279,9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/447-8~0700000008.jpg,late_planting,gt1ra3tb1,no_treatment,1338,0.7602941983902953,[[434.12024 264.98495 474.229   324.5706 ]],"{'size': [672, 1008], 'counts': b'bRo8<`d06K4L3N3M2O1O1N2N20OO2O1O1N3N1O1N2O1N2O1O01O001O001O1N2O1N3M3N4K4K5K5J9EYUn:'}",0.89159507,455.0,377.0,False,False,7,8,/447-8,8,2750.0,0.4546957671957672
3280,0,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,2750,0.8705626001415494,[[487.7294  232.4478  550.9119  295.88553]],"{'size': [672, 1008], 'counts': b'Z`P:a0]d04L3N1O2N1N3M3M3N1N3N2N2N2N1O2N1O1O1O2O0O1O100O100O100O10O010000O0100O1O10O01O101N100O1O1O2N1N2O1N3N1N3M3N2L3O3K5L4L4J]d]9'}",0.99508923,517.5,408.0,False,False,0,8,/448-1,6,408.0,0.086734693877551
3281,1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,2753,0.8788052307265639,[[456.9265  197.24698 512.3413  266.1469 ]],"{'size': [672, 1008], 'counts': b'ZT\\9>^d08I5L4K4L3M4N2M2N3M3N2N1N3O1N1O101N100O101N1000000O010000O10O10O1O1O1O2N1O1O2N1O2M3N2N1N3N2M3N2N3M2M4M4K6IXnU:'}",0.9935916,483.5,440.5,False,False,0,8,/448-1,6,440.5,0.0935374149659864
3282,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,2399,0.8925557913343996,[[419.38077 144.0251  470.82562 206.31807]],"{'size': [672, 1008], 'counts': b'Yic8n0mc07M2N2N2M2O2M2O2N1O1O100O1O1O100O10000O100O10000O10000000O100O100O2N1O2N1O2M3M3L4M3M3M4L3M4L4K6KoaQ;'}",0.9898773,444.0,497.0,False,False,0,8,/448-1,6,497.0,0.1056547619047619
3283,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,3181,0.8098718544502829,[[399.80365 105.65012 454.65988 188.36539]],"{'size': [672, 1008], 'counts': b'gdV8g0Rd0;G7J5L5K5L3N2M3N1N2N2O1O1N2O1O1O1O1O1O1O100000O101O001O1O1N2N2N2N101N2O1N1N3L3N3M2N2N2N3N101N2O2L4CT\\O\\OUd0:Zh\\;'}",0.9848861,425.5,524.5,False,False,0,8,/448-1,6,524.5,0.1113945578231292
3284,4,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,4392,0.8410609250752726,[[319.36728  90.48235 382.64844 177.67787]],"{'size': [672, 1008], 'counts': b'jSb6e0Vd08I7K4K6K4L3N3L4M3M3L4N1N3M2N101O1N2O001O1O1O00000000001O000001O0000000000001O000O2O001O001O1O1O2N1O001O1N4M1N2N2J:I7H4RO\\\\O<fc0D_\\O2LBlYk<'}",0.983727,350.5,537.0,False,False,0,8,/448-1,6,537.0,0.1141581632653061
3285,5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,3366,0.7662329299075751,[[346.10413  88.7968  391.90472 178.7844 ]],"{'size': [672, 1008], 'counts': b'`US7^1?dN]b0U2J3O1O1O1O1N2O1O11OO100O101O01N1000O1O10000O1000000000O2N2N100N3N2M3N2N2N3K4M3L5K4L5I8K<_O]Td<'}",0.94922435,368.5,536.5,False,False,0,8,/448-1,6,536.5,0.1139455782312925
3286,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,1306,0.8564759124434378,[[267.7747    0.      316.503    34.49961]],"{'size': [672, 1008], 'counts': b'QVa55kd05J4M2N2N2N2N2N1O1O1O1O1O1O1O1O001O000000001O0000000000000000O10000000000O100O1O1O2N1O2N5ImSV>'}",0.91823006,292.5,655.5,True,False,0,8,/448-1,6,655.5,0.1392431972789115
3287,7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0000000008.jpg,late_planting,gt1ra3tb1,no_treatment,1245,0.8393492074798644,[[305.21356    0.       354.0067    31.106422]],"{'size': [672, 1008], 'counts': b'RjX6d0[d03N001N2O1O001O0000001O001O0000001O0000000000O1000000000000000000O100O100O100O1O1O1N3L3K7FU`^='}",0.8901022,328.5,657.0,True,False,0,8,/448-1,6,657.0,0.1396683673469387
3288,1,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0100000008.jpg,late_planting,gt1ra3tb1,no_treatment,2837,0.8984794655527043,[[299.6607  349.92896 352.03903 419.7138 ]],"{'size': [672, 1008], 'counts': b'gWU6h0Td08J4L3N3L4L3N3M2N2N2N2O0O2O0O2O000O10000O101O00000O10000001N10001O001O001N2O0O2O1N2O1N2N3M2M5J5J7H`^_='}",0.9935828,324.5,286.5,False,False,1,8,/448-1,6,307.0,0.0652636054421768
3289,2,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0100000008.jpg,late_planting,gt1ra3tb1,no_treatment,2782,0.8116468637649725,[[327.14822  89.38755 379.1582  159.85373]],"{'size': [672, 1008], 'counts': b'j[g6b0\\d02N2H\\OQ\\Og0kc09N2N2O5K1O1O3M4M0O3M9H1N100O100O100000000O100001O00001O001O001O001O1O0O2O1O1N2N2N3M3L4L4L5J<^O_el<'}",0.9923294,353.0,547.0,False,False,1,8,/448-1,6,828.0,0.1760204081632653
3290,3,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0100000008.jpg,late_planting,gt1ra3tb1,no_treatment,2134,0.824304286121435,[[455.3944  192.12729 505.17313 255.13564]],"{'size': [672, 1008], 'counts': b'WT\\9b0Yd06N2M3L3M4L3L4N2N3N1O1N2O1O1O1O1O100O10000O1000O010O1O1O1O1O010N2O1O2O0N2N2O2M2N3M4L4K5L5I<@caZ:'}",0.9911014,480.0,449.0,False,False,1,8,/448-1,6,632.0,0.1343537414965986
3291,5,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0100000008.jpg,late_planting,gt1ra3tb1,no_treatment,2519,0.8378969224926857,[[416.24738 174.6434  465.09955 243.39401]],"{'size': [672, 1008], 'counts': b'aka8c0Zd07J4N2GROY\\OS1cc0700O1M3L4K4L4O1O1O100O100O100O1000000000000001O001O1O001O1N101N2N2N2N2N2N3L4L4L6J9EgiT;'}",0.9904441,440.0,462.5,False,False,1,8,/448-1,6,659.0,0.140093537414966
3292,6,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0100000008.jpg,late_planting,gt1ra3tb1,no_treatment,1921,0.8887178026436,[[319.36047 113.09405 365.47824 167.68454]],"{'size': [672, 1008], 'counts': b'QTb6>^d08J5L4K5L2N3M2O1N2O1O1N101O001O00010O000000000000O101O00001O1O2N1O002N1N2O1O2M100O2N4L1OljU='}",0.9897015,342.0,531.5,False,False,1,8,/448-1,6,797.0,0.1694302721088435
3293,7,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0100000008.jpg,late_planting,gt1ra3tb1,no_treatment,2172,0.8304070364816978,[[271.0324  353.9987  317.32184 419.4964 ]],"{'size': [672, 1008], 'counts': b'k`c5a0\\d06H7G:J5L4L5M2N1N2O1O1O00010O0010O0000001O00001O1O001O1O1O0O2O2N1N2O2N1O2M3M3N3L8G6J7GgRU>'}",0.9877044,294.5,285.0,False,False,1,8,/448-1,6,304.0,0.064625850340136
3294,9,/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3tb1/448-1~0100000008.jpg,late_planting,gt1ra3tb1,no_treatment,2217,0.8498849903506382,[[242.33115   0.      298.28384  52.68439]],"{'size': [672, 1008], 'counts': b'WTP54gd0=G4M2M3N2N2N1O2N2N1O1O2N1O2N1O1O2N001O1O1O001O001O00001O0000000000001OO1000001O00001O1N3N1N3N1M4M3L4Lc0[OTbb>'}",0.9867721,270.0,646.0,True,False,1,8,/448-1,6,1026.0,0.2181122448979592
