"...1","image_id","planting_date","genotype","treatment","pistil_area","pistil_circularity","bbox","segm","confidence","center_x","center_y","perimeter_intersect","possible_overlap","scan_position","scan_angle","plant_id","total_scans_for_sample","y_pos_all_overlapped","y_pos_all_overlapped_len_standardized","plant","pistil_count","year"
2378,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1773,0.648909808920559,"[[324.10727 305.81622 362.83868 381.31302]]","{'size': [672, 1008], 'counts': b']Yf6:dd04I6L4M2K5K6K4M3M3O1N3N1O1O100N2O1N2N1N3N1O2O00001O01O00101N1O3Lf0ZO5L7EacW='}",0.97694355,343.5,328,FALSE,FALSE,1,8,"409-10",9,390,0.0580357142857142,"gt1ra3B73_409-10",185,21
2378,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1773,0.648909808920559,"[[324.10727 305.81622 362.83868 381.31302]]","{'size': [672, 1008], 'counts': b']Yf6:dd04I6L4M2K5K6K4M3M3O1N3N1O1O100N2O1N2N1N3N1O2O00001O01O00101N1O3Lf0ZO5L7EacW='}",0.97694355,343.5,328,FALSE,FALSE,1,8,"409-10",9,390,0.0580357142857142,"gt1ra3B73_409-10",185,24
2358,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2986,0.787632097397743,"[[ 34.089375 221.82733   91.96137  297.61115 ]]","{'size': [672, 1008], 'counts': b'ckg0?[d0<G8I5K4M3M4L3M3M2N3M200O1O11O3M1N0100O0010O0001O001O00000000000000000001O001O002N1O2N2N2N2M3N2N2M3M2M3L4L5JPaib0'}",0.9796275,63,412.5,FALSE,FALSE,0,8,"409-10",9,412.5,0.0613095238095238,"gt1ra3B73_409-10",185,21
2358,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2986,0.787632097397743,"[[ 34.089375 221.82733   91.96137  297.61115 ]]","{'size': [672, 1008], 'counts': b'ckg0?[d0<G8I5K4M3M4L3M3M2N3M200O1O11O3M1N0100O0010O0001O001O00000000000000000001O001O002N1O2N2N2N2M3N2N2M3M2M3L4L5JPaib0'}",0.9796275,63,412.5,FALSE,FALSE,0,8,"409-10",9,412.5,0.0613095238095238,"gt1ra3B73_409-10",185,24
2351,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2489,0.869332674810343,"[[188.80157 221.2637  240.4656  288.48215]]","{'size': [672, 1008], 'counts': b'aXl3:bd09I6K4K4M4L3M3M3M3N1N3N1N3M2O1O001O1O00001O00001O0001O00001O00001O1N2O001O1N2O2M2O1N3L5L3M6I7J5K4K:Eggg?'}",0.9916488,214,416.5,FALSE,FALSE,0,8,"409-10",9,416.5,0.0619047619047619,"gt1ra3B73_409-10",185,21
2351,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2489,0.869332674810343,"[[188.80157 221.2637  240.4656  288.48215]]","{'size': [672, 1008], 'counts': b'aXl3:bd09I6K4K4M4L3M3M3M3N1N3N1N3M2O1O001O1O00001O00001O0001O00001O00001O1N2O001O1N2O2M2O1N3L5L3M6I7J5K4K:Eggg?'}",0.9916488,214,416.5,FALSE,FALSE,0,8,"409-10",9,416.5,0.0619047619047619,"gt1ra3B73_409-10",185,24
2353,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2185,0.854117969594787,"[[ 83.58309 221.20512 126.75989 288.18616]]","{'size': [672, 1008], 'counts': b'h[g1e0Vd09J3M3M4L4M2N3L3N2O1N2N1O100O2N100O1000000O1000000O10O100O101N1O1O2N2M3M4L4I7H;CkWSb0'}",0.9911308,104,418,FALSE,FALSE,0,8,"409-10",9,418,0.0622023809523809,"gt1ra3B73_409-10",185,21
2370,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2133,0.859348442311457,"[[548.45514 298.04816 598.55194 360.28366]]","{'size': [672, 1008], 'counts': b'YcX;e0Wd06L4L3M3N2M3N1O1O2M2O1O1N2O2N010O1O10000O1000O1000O0100O1O1O1O100O1N2O1O2M2N2N3M2N3M3M3M3L6I7I[]]8'}",0.98700166,572.5,342,FALSE,FALSE,1,8,"409-10",9,418,0.0622023809523809,"gt1ra3B73_409-10",185,21
2353,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2185,0.854117969594787,"[[ 83.58309 221.20512 126.75989 288.18616]]","{'size': [672, 1008], 'counts': b'h[g1e0Vd09J3M3M4L4M2N3L3N2O1N2N1O100O2N100O1000000O1000000O10O100O101N1O1O2N2M3M4L4I7H;CkWSb0'}",0.9911308,104,418,FALSE,FALSE,0,8,"409-10",9,418,0.0622023809523809,"gt1ra3B73_409-10",185,24
2370,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2133,0.859348442311457,"[[548.45514 298.04816 598.55194 360.28366]]","{'size': [672, 1008], 'counts': b'YcX;e0Wd06L4L3M3N2M3N1O1O2M2O1O1N2O2N010O1O10000O1000O1000O0100O1O1O1O100O1N2O1O2M2N2N3M2N3M3M3M3L6I7I[]]8'}",0.98700166,572.5,342,FALSE,FALSE,1,8,"409-10",9,418,0.0622023809523809,"gt1ra3B73_409-10",185,24
2361,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1387,0.790715762495567,"[[583.7252  226.88171 629.58026 275.17563]]","{'size': [672, 1008], 'counts': b'V`o;7fd05L3N1O1N2O1N2O2L3O1O1N2O1O2N1N200N2O1O010O100O10O10O1000O010O1O010N2O1O1N2O2M2N4K5H9HiTi7'}",0.9763484,605.5,421.5,FALSE,FALSE,0,8,"409-10",9,421.5,0.0626488095238095,"gt1ra3B73_409-10",185,21
2361,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1387,0.790715762495567,"[[583.7252  226.88171 629.58026 275.17563]]","{'size': [672, 1008], 'counts': b'V`o;7fd05L3N1O1N2O1N2O2L3O1O1N2O1O2N1N200N2O1O010O100O10O10O1000O010O1O010N2O1O1N2O2M2N4K5H9HiTi7'}",0.9763484,605.5,421.5,FALSE,FALSE,0,8,"409-10",9,421.5,0.0626488095238095,"gt1ra3B73_409-10",185,24
2380,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1724,0.86645627293059,"[[443.63687 289.40482 484.1677  350.35684]]","{'size': [672, 1008], 'counts': b'geS9<ad07I6K4L4M2N2N3M2O1N3N2M2O2M2O001O001O0000000001O00001O1O1N2O1N3L3N3L3M5K4J6J8EZbg:'}",0.97422975,463.5,350.5,FALSE,FALSE,1,8,"409-10",9,435,0.0647321428571428,"gt1ra3B73_409-10",185,21
2380,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1724,0.86645627293059,"[[443.63687 289.40482 484.1677  350.35684]]","{'size': [672, 1008], 'counts': b'geS9<ad07I6K4L4M2N2N3M2O1N3N2M2O2M2O001O001O0000000001O00001O1O1N2O1N3L3N3L3M5K4J6J8EZbg:'}",0.97422975,463.5,350.5,FALSE,FALSE,1,8,"409-10",9,435,0.0647321428571428,"gt1ra3B73_409-10",185,24
2350,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",4466,0.765568844195966,"[[217.91711 177.3403  273.07025 278.51038]]","{'size': [672, 1008], 'counts': b'[m_4`0Yd0<H5L5Z\\OXOmb0k0P]OZOjb0j0S]OYOkb0^1N3N101N3N2M3N1N5K3N001N2N2O1O1O0O2O00001O00000000000001O1O1O1O1O1O1O1O1O1O1O2N2M3N2M3M4K5L8Gb0\\OPTR?'}",0.9919607,245.5,444.5,FALSE,FALSE,0,8,"409-10",9,444.5,0.0660714285714285,"gt1ra3B73_409-10",185,21
2350,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",4466,0.765568844195966,"[[217.91711 177.3403  273.07025 278.51038]]","{'size': [672, 1008], 'counts': b'[m_4`0Yd0<H5L5Z\\OXOmb0k0P]OZOjb0j0S]OYOkb0^1N3N101N3N2M3N1N5K3N001N2N2O1O1O0O2O00001O00000000000001O1O1O1O1O1O1O1O1O1O1O2N2M3N2M3M4K5L8Gb0\\OPTR?'}",0.9919607,245.5,444.5,FALSE,FALSE,0,8,"409-10",9,444.5,0.0660714285714285,"gt1ra3B73_409-10",185,24
2348,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1727,0.899868543686546,"[[561.26715 199.24281 604.0718  254.44145]]","{'size': [672, 1008], 'counts': b'PQa;d0Xd08J4M2M3N1N3N1N2O2N1O1O100O1O100O1O10000000000001N1O1O2N1O1N3N2N1O2N2M4M2N3L5K6IXbY8'}",0.9921904,582,445,FALSE,FALSE,0,8,"409-10",9,445,0.0662202380952381,"gt1ra3B73_409-10",185,21
2348,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1727,0.899868543686546,"[[561.26715 199.24281 604.0718  254.44145]]","{'size': [672, 1008], 'counts': b'PQa;d0Xd08J4M2M3N1N3N1N2O2N1O1O100O1O100O1O10000000000001N1O1O2N1O1N3N2N1O2N2M4M2N3L5K6IXbY8'}",0.9921904,582,445,FALSE,FALSE,0,8,"409-10",9,445,0.0662202380952381,"gt1ra3B73_409-10",185,24
2382,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2353,0.851316963856668,"[[271.8566  262.18088 320.0658  329.24002]]","{'size': [672, 1008], 'counts': b'fib56_d0`0G6D;L4N2N1M4M2N2O2N100N2O1O1000000O1000000O0100O100N2N2O1O1O2N1O1O1O2O0O101O1N2N2N3M3M3L4L6GZWS>'}",0.97085077,295.5,376,FALSE,FALSE,1,8,"409-10",9,486,0.0723214285714285,"gt1ra3B73_409-10",185,21
2382,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2353,0.851316963856668,"[[271.8566  262.18088 320.0658  329.24002]]","{'size': [672, 1008], 'counts': b'fib56_d0`0G6D;L4N2N1M4M2N2O2N100N2O1O1000000O1000000O0100O100N2N2O1O1O2N1O1O1O2O0O101O1N2N2N3M3M3L4L6GZWS>'}",0.97085077,295.5,376,FALSE,FALSE,1,8,"409-10",9,486,0.0723214285714285,"gt1ra3B73_409-10",185,24
2383,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2897,0.736233561324752,"[[259.86267 244.06796 306.5286  327.28445]]","{'size': [672, 1008], 'counts': b'PmZ5Q1kc06K4L4L3M4L3M3M3M3N2N2N2O100O1O1O100O2N100O1000000001O001O1O1O1O000O2O1N3_OW]OgNkb0R1]]OeNHNPc0Z1f0L2M2N2N5H9XOm]\\>'}",0.970338,282.5,385.5,FALSE,FALSE,1,8,"409-10",9,505,0.0751488095238095,"gt1ra3B73_409-10",185,21
2383,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2897,0.736233561324752,"[[259.86267 244.06796 306.5286  327.28445]]","{'size': [672, 1008], 'counts': b'PmZ5Q1kc06K4L4L3M4L3M3M3M3N2N2N2O100O1O1O100O2N100O1000000001O001O1O1O1O000O2O1N3_OW]OgNkb0R1]]OeNHNPc0Z1f0L2M2N2N5H9XOm]\\>'}",0.970338,282.5,385.5,FALSE,FALSE,1,8,"409-10",9,505,0.0751488095238095,"gt1ra3B73_409-10",185,24
2381,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2098,0.844286348092707,"[[  5.0720754 243.41089    47.249786  311.23883  ]]","{'size': [672, 1008], 'counts': b'UV4g0Td0;G6K4M3M2N101N101N2O1O2N101N100O1O10O00001O001O001O1N101O0O2O1N2N2O1N3M2N3L6JfQgc0'}",0.9722625,25.5,394,FALSE,FALSE,1,8,"409-10",9,522,0.0776785714285714,"gt1ra3B73_409-10",185,21
2381,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",2098,0.844286348092707,"[[  5.0720754 243.41089    47.249786  311.23883  ]]","{'size': [672, 1008], 'counts': b'UV4g0Td0;G6K4M3M2N101N101N2O1O2N101N100O1O10O00001O001O001O1N101O0O2O1N2N2O1N3M2N3L6JfQgc0'}",0.9722625,25.5,394,FALSE,FALSE,1,8,"409-10",9,522,0.0776785714285714,"gt1ra3B73_409-10",185,24
2399,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",1894,0.787189580610297,"[[562.9726  370.8603  604.16943 439.1228 ]]","{'size': [672, 1008], 'counts': b'b`b;f0Ud08I7J6K4L3M3M2O2N1O1O1O1O10000O10O100O100O1O1N2O20O01N2I6N4L2O2O2M2O1O2L5B`0Fj\\Y8'}",0.9877929,583,266,FALSE,FALSE,2,8,"409-10",9,532,0.0791666666666666,"gt1ra3B73_409-10",185,21
2399,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0200000008.jpg","late_planting","gt1ra3B73","no_treatment",1894,0.787189580610297,"[[562.9726  370.8603  604.16943 439.1228 ]]","{'size': [672, 1008], 'counts': b'b`b;f0Ud08I7J6K4L3M3M2O2N1O1O1O1O10000O10O100O100O1O1N2O20O01N2I6N4L2O2O2M2O1O2L5B`0Fj\\Y8'}",0.9877929,583,266,FALSE,FALSE,2,8,"409-10",9,532,0.0791666666666666,"gt1ra3B73_409-10",185,24
2385,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",3231,0.753264735968012,"[[ 41.617767 218.768     92.71074  311.8149  ]]","{'size': [672, 1008], 'counts': b'__l0:Zd0h0A8H6K3M4K4N2M3N1O1N2O2N1N3J5M4M3N1O100O2O000001O002N1O2N2N2M2O1O1O1N2N2M2N3M3M3M3N3M6H:E9I7Dm`ib0'}",0.9661891,66.5,405.5,FALSE,FALSE,1,8,"409-10",9,545,0.0811011904761904,"gt1ra3B73_409-10",185,21
2385,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",3231,0.753264735968012,"[[ 41.617767 218.768     92.71074  311.8149  ]]","{'size': [672, 1008], 'counts': b'__l0:Zd0h0A8H6K3M4K4N2M3N1O1N2O2N1N3J5M4M3N1O100O2O000001O002N1O2N2N2M2O1O1O1N2N2M2N3M3M3M3N3M6H:E9I7Dm`ib0'}",0.9661891,66.5,405.5,FALSE,FALSE,1,8,"409-10",9,545,0.0811011904761904,"gt1ra3B73_409-10",185,24
2363,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2037,0.557558203798289,"[[499.4203    57.909805 548.1033   147.39807 ]]","{'size': [672, 1008], 'counts': b'TWZ::`d08K5J4N2M3N2N2N2N2M3M3J6L4M3O1N2O1O1O001O0000M201ON110001O010O2O1N2N2M4L3L5G8I8H8K6HRT_9'}",0.9528528,524,568.5,FALSE,FALSE,0,8,"409-10",9,568.5,0.0845238095238095,"gt1ra3B73_409-10",185,21
2363,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2037,0.557558203798289,"[[499.4203    57.909805 548.1033   147.39807 ]]","{'size': [672, 1008], 'counts': b'TWZ::`d08K5J4N2M3N2N2N2N2M3M3J6L4M3O1N2O1O1O001O0000M201ON110001O010O2O1N2N2M4L3L5G8I8H8K6HRT_9'}",0.9528528,524,568.5,FALSE,FALSE,0,8,"409-10",9,568.5,0.0845238095238095,"gt1ra3B73_409-10",185,24
2357,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1990,0.715478500351598,"[[472.3713   66.43121 513.61456 139.2797 ]]","{'size': [672, 1008], 'counts': b'f`f9`0[d07H7J5L5M2M4M2N2N2N2O1N2N2O1O1O1O001O001O001OO2O0O2O0O2N1O2N2N2N2O2M2N3M5Jd0[O[]U:'}",0.9809754,492,569.5,FALSE,FALSE,0,8,"409-10",9,569.5,0.084672619047619,"gt1ra3B73_409-10",185,21
2357,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",1990,0.715478500351598,"[[472.3713   66.43121 513.61456 139.2797 ]]","{'size': [672, 1008], 'counts': b'f`f9`0[d07H7J5L5M2M4M2N2N2N2O1N2N2O1O1O1O001O001O001OO2O0O2O0O2N1O2N2N2N2O2M2N3M5Jd0[O[]U:'}",0.9809754,492,569.5,FALSE,FALSE,0,8,"409-10",9,569.5,0.084672619047619,"gt1ra3B73_409-10",185,24
2368,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1680,0.783736814422322,"[[519.5184  211.51767 557.2684  280.71448]]","{'size': [672, 1008], 'counts': b'h_e:j0Pd08K4L3N3M2O2N2N1O1O1O1O1O1O100O000100O00001O0000100N2M4N3M2L5M2M4K6\\Om[OOTfY9'}",0.9902968,537,424,FALSE,FALSE,1,8,"409-10",9,582,0.0866071428571428,"gt1ra3B73_409-10",185,21
2368,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1680,0.783736814422322,"[[519.5184  211.51767 557.2684  280.71448]]","{'size': [672, 1008], 'counts': b'h_e:j0Pd08K4L3N3M2O2N2N1O1O1O1O1O1O100O000100O00001O0000100N2M4N3M2L5M2M4K6\\Om[OOTfY9'}",0.9902968,537,424,FALSE,FALSE,1,8,"409-10",9,582,0.0866071428571428,"gt1ra3B73_409-10",185,24
2388,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1925,0.648103736532205,"[[542.6941  208.0226  586.0326  283.96716]]","{'size': [672, 1008], 'counts': b'RcT;?Xd0<K3M3N2N2M3N101N2N1O100O1O10000O1O100O1000O0001O0O0H9O100000O2N2O0O2N3L3K5J6I7H9J6K^gd8'}",0.94480264,564,425.5,FALSE,FALSE,1,8,"409-10",9,585,0.0870535714285714,"gt1ra3B73_409-10",185,21
2388,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",1925,0.648103736532205,"[[542.6941  208.0226  586.0326  283.96716]]","{'size': [672, 1008], 'counts': b'RcT;?Xd0<K3M3N2N2M3N101N2N1O100O1O10000O1O100O1000O0001O0O0H9O100000O2N2O0O2N3L3K5J6I7H9J6K^gd8'}",0.94480264,564,425.5,FALSE,FALSE,1,8,"409-10",9,585,0.0870535714285714,"gt1ra3B73_409-10",185,24
2364,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",512,0.861364396300833,"[[158.98898   54.08611  182.97762   88.625084]]","{'size': [672, 1008], 'counts': b'QgY3;cd05L5K2N2M3N2N1O20O1O1O1O1O1O1O2M2O3M2M5Kgom`0'}",0.88294333,171,601,FALSE,FALSE,0,8,"409-10",9,601,0.0894345238095238,"gt1ra3B73_409-10",185,21
2364,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",512,0.861364396300833,"[[158.98898   54.08611  182.97762   88.625084]]","{'size': [672, 1008], 'counts': b'QgY3;cd05L5K2N2M3N2N1O20O1O1O1O1O1O1O2M2O3M2M5Kgom`0'}",0.88294333,171,601,FALSE,FALSE,0,8,"409-10",9,601,0.0894345238095238,"gt1ra3B73_409-10",185,24
2352,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2622,0.65228025836561,"[[112.26961   15.837734 164.37798  104.657555]]","{'size': [672, 1008], 'counts': b'[VZ2=^d0;E9G9J5J6L3M3M3N2N2N2O1O100003M4LO01O00O1O01O1O1O00001O001O1O001O001O1O1O1O1O1O1N3N2M4M2M5I6K6I8Dg^Za0'}",0.99120283,137.5,610.5,FALSE,FALSE,0,8,"409-10",9,610.5,0.0907738095238095,"gt1ra3B73_409-10",185,21
2352,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0000000008.jpg","late_planting","gt1ra3B73","no_treatment",2622,0.65228025836561,"[[112.26961   15.837734 164.37798  104.657555]]","{'size': [672, 1008], 'counts': b'[VZ2=^d0;E9G9J5J6L3M3M3N2N2N2O1O100003M4LO01O00O1O01O1O1O00001O001O1O001O001O1O1O1O1O1O1N3N2M4M2M5I6K6I8Dg^Za0'}",0.99120283,137.5,610.5,FALSE,FALSE,0,8,"409-10",9,610.5,0.0907738095238095,"gt1ra3B73_409-10",185,24
2379,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",768,0.885014569263865,"[[122.5704  184.63947 153.11734 221.23412]]","{'size': [672, 1008], 'counts': b'am`27ed05L4L4M2N3N1O1O100O2N1O100O100O1O10000000O101N3M3M2M8GmVba0'}",0.97439176,136.5,469,FALSE,FALSE,1,8,"409-10",9,672,0.1,"gt1ra3B73_409-10",185,21
2379,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",768,0.885014569263865,"[[122.5704  184.63947 153.11734 221.23412]]","{'size': [672, 1008], 'counts': b'am`27ed05L4L4M2N3N1O1O100O2N1O100O100O1O10000000O101N3M3M2M8GmVba0'}",0.97439176,136.5,469,FALSE,FALSE,1,8,"409-10",9,672,0.1,"gt1ra3B73_409-10",185,24
2367,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1ra3B73/no_treatment/409-10~0100000008.jpg","late_planting","gt1ra3B73","no_treatment",3242,0.780213969200726,"[[ 78.13264 132.47702 127.85777 224.87262]]","{'size': [672, 1008], 'counts': b'S[c1d0Wd0=D7K5J5L5K4M4L3M3M3L4N1N3M2O2N0O2O1O001O01O001O1O001O001O1O001O1N2O1O2M2O1N3M3M5J:F5K4K7G:EbYSb0'}",0.9904544,101,492.5,FALSE,FALSE,1,8,"409-10",9,719,0.106994047619048,"gt1ra3B73_409-10",185,21
